timestamp_utc,mode,memory_used_mb
2026-06-16T02:44:08.156092+00:00,contiguous,4859.0
2026-06-16T02:44:08.466134+00:00,contiguous,4859.0
2026-06-16T02:44:08.776304+00:00,contiguous,4859.0
2026-06-16T02:44:09.086040+00:00,contiguous,4859.0
2026-06-16T02:44:09.394590+00:00,contiguous,4859.0
2026-06-16T02:44:09.701621+00:00,contiguous,4859.0
2026-06-16T02:44:10.012372+00:00,contiguous,4859.0
2026-06-16T02:44:10.321759+00:00,contiguous,4859.0
2026-06-16T02:44:10.628495+00:00,contiguous,4859.0
2026-06-16T02:44:10.936454+00:00,contiguous,4859.0
2026-06-16T02:44:11.241640+00:00,contiguous,4859.0
2026-06-16T02:44:11.548476+00:00,contiguous,4859.0
2026-06-16T02:44:11.853313+00:00,contiguous,4859.0
2026-06-16T02:44:12.160091+00:00,contiguous,4859.0
2026-06-16T02:44:12.469082+00:00,contiguous,4859.0
2026-06-16T02:44:12.776031+00:00,contiguous,4859.0
2026-06-16T02:44:13.081882+00:00,contiguous,4859.0
2026-06-16T02:44:13.410784+00:00,contiguous,4859.0
2026-06-16T02:44:13.717735+00:00,contiguous,4859.0
2026-06-16T02:44:14.020121+00:00,contiguous,4859.0
2026-06-16T02:44:14.324999+00:00,contiguous,4859.0
2026-06-16T02:44:14.627562+00:00,contiguous,4859.0
2026-06-16T02:44:14.933291+00:00,contiguous,4859.0
2026-06-16T02:44:15.238360+00:00,contiguous,4859.0
2026-06-16T02:44:15.542608+00:00,contiguous,4859.0
2026-06-16T02:44:15.851072+00:00,contiguous,4859.0
2026-06-16T02:44:16.156660+00:00,contiguous,4859.0
2026-06-16T02:44:16.463286+00:00,contiguous,4859.0
2026-06-16T02:44:16.768533+00:00,contiguous,4859.0
2026-06-16T02:44:17.074882+00:00,contiguous,4859.0
2026-06-16T02:44:17.401607+00:00,contiguous,4859.0
2026-06-16T02:44:17.707759+00:00,contiguous,4859.0
2026-06-16T02:44:18.021754+00:00,contiguous,4859.0
2026-06-16T02:44:18.331511+00:00,contiguous,4859.0
2026-06-16T02:44:18.640091+00:00,contiguous,4859.0
2026-06-16T02:44:18.947898+00:00,contiguous,4859.0
2026-06-16T02:44:19.253631+00:00,contiguous,4859.0
2026-06-16T02:44:19.561383+00:00,contiguous,4859.0
2026-06-16T02:44:19.869188+00:00,contiguous,4859.0
2026-06-16T02:44:20.177713+00:00,contiguous,4859.0
2026-06-16T02:44:20.484096+00:00,contiguous,4859.0
2026-06-16T02:44:20.792475+00:00,contiguous,4859.0
2026-06-16T02:44:21.100671+00:00,contiguous,4859.0
2026-06-16T02:44:21.418780+00:00,contiguous,4859.0
2026-06-16T02:44:21.729522+00:00,contiguous,4859.0
2026-06-16T02:44:26.082701+00:00,paged,828.0
2026-06-16T02:44:26.386838+00:00,paged,828.0
2026-06-16T02:44:26.690016+00:00,paged,828.0
2026-06-16T02:44:26.997139+00:00,paged,828.0
2026-06-16T02:44:27.300453+00:00,paged,828.0
2026-06-16T02:44:27.604779+00:00,paged,828.0
2026-06-16T02:44:27.908709+00:00,paged,828.0
2026-06-16T02:44:28.213347+00:00,paged,828.0
2026-06-16T02:44:28.516550+00:00,paged,828.0
2026-06-16T02:44:28.819918+00:00,paged,828.0
2026-06-16T02:44:29.191637+00:00,paged,828.0
2026-06-16T02:44:29.503596+00:00,paged,839.0
2026-06-16T02:44:29.841216+00:00,paged,1835.0
2026-06-16T02:44:30.143316+00:00,paged,3207.0
2026-06-16T02:44:30.451562+00:00,paged,4113.0
2026-06-16T02:44:30.751543+00:00,paged,4113.0
2026-06-16T02:44:31.052949+00:00,paged,4145.0
2026-06-16T02:44:31.357037+00:00,paged,4147.0
2026-06-16T02:44:31.661587+00:00,paged,4151.0
2026-06-16T02:44:31.968354+00:00,paged,5067.0
2026-06-16T02:44:32.278050+00:00,paged,5069.0
2026-06-16T02:44:32.602798+00:00,paged,5069.0
2026-06-16T02:44:32.922171+00:00,paged,5069.0
2026-06-16T02:44:33.230008+00:00,paged,5069.0
2026-06-16T02:44:33.537214+00:00,paged,5069.0
2026-06-16T02:44:33.841725+00:00,paged,5069.0
2026-06-16T02:44:34.150062+00:00,paged,5069.0
2026-06-16T02:44:34.456465+00:00,paged,5069.0
2026-06-16T02:44:34.760562+00:00,paged,5069.0
2026-06-16T02:44:35.070336+00:00,paged,5069.0
2026-06-16T02:44:35.415120+00:00,paged,5069.0
2026-06-16T02:44:35.721959+00:00,paged,5069.0
2026-06-16T02:44:36.027506+00:00,paged,5069.0
2026-06-16T02:44:36.333127+00:00,paged,5165.0
2026-06-16T02:44:36.647689+00:00,paged,5185.0
2026-06-16T02:44:36.954826+00:00,paged,5185.0
2026-06-16T02:44:37.261113+00:00,paged,5185.0
2026-06-16T02:44:37.567598+00:00,paged,5185.0
2026-06-16T02:44:37.878523+00:00,paged,5185.0
